Country,Indicator ,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Uruguay,GDP per capita (current US$),489.350725,601.7030027,656.7132268,584.2916335,741.244998,701.7047182,664.4398411,580.9702588,574.3468825,717.140948,760.5870648,996.0880666,775.9881598,1404.726557,1448.325811,1250.200808,1290.630911,1440.226655,1707.485587,2479.962509,3485.991103,3764.821504,3107.400832,1716.178567,1620.934562,1571.306,1940.214425,2415.903719,2676.533381,2732.287535,2990.367133,3578.288157,4082.538363,4721.007648,5458.867361,5985.116994,6317.561877,7329.866939,7713.618768,7250.27477,6875.025469,6284.45968,4090.891888,3624.205685,4120.544205,5226.9441,5887.845162,7026.503055,9091.079039,9451.932449,11992.02377,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15418.81531,17020.64864
United States,GDP per capita (current US$),3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5234.296666,5609.3826,6094.01799,6726.358956,7225.69136,7801.456664,8592.253537,9452.576519,10564.94822,11674.18187,12574.79151,13976.10539,14433.78773,15543.89372,17121.22548,18236.82773,19071.22719,20038.9411,21417.01193,22857.15443,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59914.7778,62805.25376,65094.79943,63027.67953,69287.53659
Uzbekistan,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1742.349256,2051.129515,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1749.655815,1983.064723
St. Vincent and the Grenadines,GDP per capita (current US$),161.3752968,170.3812109,174.4960771,162.8054525,173.3873415,175.6584477,185.2539592,180.3982494,173.1274602,185.8985095,203.8651507,219.1676488,298.1860427,322.4208641,347.9698985,347.4328617,339.136668,505.1087102,616.536676,713.4678685,818.7691628,1006.383534,1112.505045,1186.541948,1301.119602,1393.660519,1528.713579,1657.907062,1884.174036,2005.631798,2236.197812,2364.525383,2575.069302,2650.111143,2678.509305,2924.829997,3069.824777,3223.229718,3465.623925,3625.720503,3970.293622,4282.690403,4512.362727,4699.792277,5067.270274,5339.393551,5925.315896,6575.958035,6758.823844,6595.996452,6654.792907,6590.004789,6732.444323,7040.628615,7081.065478,7207.170759,7438.792212,7717.846546,8024.028496,8229.722486,7860.821354,7996.614002
"Venezuela, RB",GDP per capita (current US$),955.4464181,970.3563984,1023.355237,1077.403051,864.4712211,869.5350225,876.1539264,892.8794648,937.5986712,930.9262123,1014.453263,1105.622678,1155.404076,1367.912274,2036.437849,2082.310039,2314.990328,2593.076488,2737.001671,3270.600986,3893.697346,4252.337521,4228.902648,4108.481006,3555.806233,3577.783432,3398.132171,2634.22025,3220.861914,2270.957799,2475.380473,2661.033851,2938.160197,2857.93866,2720.367063,3529.589128,3151.269278,3758.844934,3921.718474,4127.108981,4842.036601,4986.675788,3700.87974,3272.615024,4325.696756,5504.97724,6833.378912,8454.469536,11432.74592,11765.09976,13825.35712,10955.53801,12986.22269,12457.7686,16055.64532,,,,,,,
British Virgin Islands,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36653.86305,38596.03071,39552.1686,
Vietnam,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,231.4522858,422.7802977,575.4626827,390.4122234,94.56473524,95.18825998,138.4474504,139.2001228,182.3084018,221.1291752,276.8126628,324.1472239,348.0174071,348.3243173,362.9195028,390.0933309,404.8078612,430.0528724,480.5798343,546.909619,687.4797274,784.3723759,906.2842299,1149.424495,1217.268583,1673.329289,1942.08701,2178.043171,2354.874117,2545.416768,2581.622442,2745.565588,2974.117229,3230.927713,3425.089253,3526.274579,3694.019046
Vanuatu,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,1059.673506,1048.33559,959.811346,943.1943897,945.0665727,1137.138278,1014.36599,951.2056376,1024.906658,1136.609999,1078.516272,1152.169246,1335.833604,1347.430174,1255.090071,1423.896602,1482.705562,1522.062208,1559.43224,1473.666114,1478.58574,1470.63587,1363.185058,1354.100243,1580.575634,1788.122206,1887.226576,2049.532809,2352.973255,2629.053124,2573.889015,2839.40634,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.540055,3125.436014,3122.982599,2919.8368,3127.446248
World,GDP per capita (current US$),459.0967354,471.5442012,496.165533,523.9897409,562.1863637,600.1079589,637.8220135,665.0552057,703.3616566,759.9339247,813.8977412,880.2663598,994.6942201,1189.946669,1345.558816,1471.502797,1571.389471,1746.680853,2021.612228,2307.362289,2556.95492,2599.297941,2527.67403,2532.623191,2579.857213,2657.496341,3087.531735,3452.776816,3790.807087,3890.962053,4314.338715,4426.034577,4659.467672,4662.786795,4957.636478,5439.808718,5481.614893,5384.692144,5297.268208,5425.049261,5533.052968,5427.391189,5565.592514,6163.078955,6859.583985,7337.489822,7854.104396,8743.396033,9489.966012,8890.80115,9621.128288,10544.87581,10648.23722,10815.58001,10976.38345,10231.70259,10286.41133,10825.90237,11366.07367,11407.47933,10936.05747,12262.93462
Samoa,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,770.3215557,706.4499894,685.7502956,597.3447482,628.7548498,694.0391033,824.2975133,758.8761523,772.5343204,765.8366184,799.4624531,796.5850105,1310.68479,1322.35067,1460.047151,1659.114822,1559.147665,1471.205058,1483.807415,1518.29369,1597.378918,1878.672728,2283.070695,2652.996245,2763.933685,3150.586176,3499.460768,3402.849714,3566.458334,3933.459314,4022.177798,4037.813902,3937.186298,4073.729083,4109.663296,4258.978675,4187.504787,4322.868416,4068.078865,3939.113696
Kosovo,GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.449915,2847.555339,3009.559334,3540.891789,3410.85978,3704.784221,3902.676013,3520.766449,3759.560246,4009.380987,4384.048892,4416.108358,4310.811183,4986.582469
"Yemen, Rep.",GDP per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.2481211,482.0605713,498.9633818,393.7390588,291.472071,285.5695931,374.0114314,428.0605956,384.4999404,451.5709253,554.4486653,550.3603645,579.8531406,620.382726,709.9653788,832.8441987,921.4183549,1017.292048,1229.246675,1116.084396,1334.784902,1374.621401,1446.536472,1607.152173,1674.002572,1601.807163,1152.738019,964.3403436,758.1459489,750.5545834,631.68149,690.759273
South Africa,GDP per capita (current US$),511.6187374,526.4617501,546.2619353,589.1604605,632.7161044,674.1864326,714.5620097,775.2976868,817.719079,895.8376032,961.4227526,1032.90561,1053.02037,1390.985745,1685.739474,1702.981009,1592.701365,1711.738434,1901.597871,2265.352056,3131.022571,3175.303466,2849.18057,3103.98302,2665.386369,1972.508972,2189.959352,2814.639804,2962.227177,3007.387561,3425.174231,3584.522515,3800.02458,3713.921206,3784.449144,4144.613723,3864.415112,3930.836564,3502.166447,3417.264589,3374.718423,2971.819769,2797.087291,4217.11478,5409.133489,6033.101491,6266.533987,6780.884555,6350.65271,6532.736968,8148.961202,8810.930651,8222.197279,7467.079185,6988.808739,6259.839681,5756.965741,6690.939847,7005.095413,6624.761865,5655.867654,6994.211654
Zambia,GDP per capita (current US$),232.1885645,220.0420671,212.5784491,213.8967589,242.3844725,303.2817405,343.37367,360.2012387,409.7753493,485.872618,436.7692354,390.579238,427.819426,491.1116401,653.278691,529.7428421,537.2206872,469.594201,514.4919068,587.944616,654.4120135,639.5434833,637.5456904,496.1977536,408.7779201,329.5116708,232.5390873,307.8727161,488.744735,511.3217299,408.7693313,409.7272755,376.498819,378.1255592,412.2607521,418.5150247,385.1521522,448.3701601,358.5559589,335.7122914,345.6896207,382.9410352,382.2419633,435.4581994,538.591553,702.7411184,1047.918843,1124.290586,1394.0005,1159.907499,1489.459087,1672.907535,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.368371,1305.001031,985.132436,1120.630171
Zimbabwe,GDP per capita (current US$),278.8138468,280.8286629,276.6882328,277.4797151,281.558896,293.308788,277.2345317,292.2705329,299.3989358,341.985387,356.2289954,397.7953353,471.9369028,563.0330783,654.4141916,694.5324939,664.1027557,650.1557988,627.9671176,723.1067339,901.4984147,1043.748057,1073.064116,940.557953,741.8750005,635.0060586,675.8067749,707.57554,793.4492583,816.0767657,841.9739583,809.0511401,619.3720826,591.7196824,611.8652764,623.2095851,741.0958552,731.947626,544.9838381,580.0705709,563.0575041,568.3862905,530.5304463,478.0076044,482.9984515,476.5554025,447.8547399,431.7872587,356.6932344,771.5990323,948.331481,1093.653409,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1235.189032,1254.642265,1316.740657,1214.50982,1737.173977
